account_id,yield,yield_decimal
0x66af85ff38830187b65956b8d1a68646c1a299ae,0.095483,0.00000011
0x5e509611644fec1b5c2475943a60356392b18e52,0.301950,0.00000034
0x66967d14597a96cea941330df1ae8cf0348daa8d,0.237269,0.00000027
0xc18ca792816132cbd359667d0590f5492267cdef,0.283992,0.00000032
0xcafd650401708ca4f65a22340d07f78e18f8c332,0.547682,0.00000062
0x6ffa72d327cbedb120179abeb6b636019b262550,0.284468,0.00000032
0x56a5332189c09ca28495988536e707a75df2ec7a,0.444722,0.00000051
0x452af531197dec72453029c803f298ddd01696b1,0.274561,0.00000031
0xa54fcafff39da4514fb5c4245d83f6418d5dfbb2,0.435864,0.00000050
0xab87eb50280a340b42f4eab31db90714b39fe687,4.577266,0.00000521
0x9ab37a1443c73ac46dfd421392c6835cf2199e20,3.066563,0.00000349
0x5190218796ee2ffc0a6cd15019b7704c8a4e2572,0.452318,0.00000052
0xf62ac0097f16e5671f4e152adc094ec6bfeda9e3,0.299646,0.00000034
0x099420295f4727cb1efde57c982a3cfb4eea4352,0.303709,0.00000035
0xe557c886a22a91941acb80841bcac7fb931f3a64,1.458858,0.00000166
0x94d87af8cf68243060f1afdb4d5954fc33948356,0.183015,0.00000021
0x93ddd00a098efa66f782fbe22109b6e98b39ab71,0.274635,0.00000031
0xb5f997379fe84b6ef8814b788e53cd7d24bef665,0.283822,0.00000032
0xffb1765b5b1b870f485cbe6eab8626c1f8dd4ea0,0.276438,0.00000031
0x385fb46bb6099a85c8272c06b7a0a285cff7ecfe,0.275045,0.00000031
0x4c5f9f1f51af728c48bbcd322be08d34a2068e2e,0.274426,0.00000031
0xe702299681e67ad479fd749e41f304cb148dab81,0.274310,0.00000031
0xfc79a44cded13c5cbf8c5a870cfe55f6dfaab80f,0.274577,0.00000031
0xf1fb2dcb83fddb611b10c2c3afde10e568db9cc2,0.274496,0.00000031
0x39f430e6850f2f54838a8b8c0820b13cf5005c5e,0.017346,0.00000002
0xafba767d6bfee02a60f879336b2093a256ed0675,0.609206,0.00000069
0xf794c74a9d946876f0638e32b2beab2ce770eed1,3.065672,0.00000349
0xb6d1790f6b3ee3a452b89c4e30dd8222f189438f,0.299542,0.00000034
0x330bce303d27df0eb1b856da3464278db1db1ac5,0.299443,0.00000034
0xc6b1d1266f29aecb782fda379d769b66d4e2a46f,0.184197,0.00000021
0xb7e75c5cf53cde5ccd9c09703e0af4113085b844,0.286849,0.00000033
0x36b2226306b7cca4370bd60f76634877dfa7788b,0.258470,0.00000029
0xd65b061f97f240f797892448bffa502eee2fba0a,0.276917,0.00000032
0x7bfe23c7653acfd0bd308f0cfbc67c6618d2e747,0.275239,0.00000031
0x36e1bbcf0d80a646c56873765560f3166508193a,0.299509,0.00000034
0xbdca8494017a1f359c3289378409400dc47f1457,0.368724,0.00000042
0x0c3cb6af24f7ceaaab63adbd4a218b044484ee57,1.361214,0.00000155
0xb8e349bbd4880841a68c138a2a9ae026f492c7f0,4.112399,0.00000468
0x392702e6716d473251589e9a2878f3274c7acb00,0.184318,0.00000021
0xb447bf33575082c38be3a1127c803c75c9bb26a3,0.321125,0.00000037
0xb1e7710b0c06f802f6385aeb6e1aa90b3db29cdc,0.286135,0.00000033
0x21a8a2d548de8abe4880105ae2ede2d3b75e1f7d,0.313871,0.00000036
0x5a2b7a54840b65436955cf95c1c83e76ce58640a,0.276899,0.00000032
0x727599bc5b3db650081198bc95c495a6c1089ec7,0.275866,0.00000031
0x304520291421dbbcaf1ed1933454f0329aaf4536,0.272223,0.00000031
0x3218d0db4258a7c0fa5a01c54a512370688bed4c,0.091528,0.00000010
0x9678186ec8bc744053e77f805e1966d8a8489d2a,0.307389,0.00000035
0xf80ea52d5e2fdb6a50aa09e6842f86f917880494,0.286120,0.00000033
0xa38474f64c4dc79ef41a4cd809881bc8a9cdbcc4,0.286140,0.00000033
0x29efbf0830eaef551f811ab8021ce7464bbf39e5,0.286130,0.00000033
0xd2f3006d667614f72600231858d0554f8ebcba48,0.286110,0.00000033
0x784411702c6af518171cd5f4992e4908e6cf567b,0.816529,0.00000093
0x39778698c0de75ea5fa58ce68640501a3c19318e,1.384060,0.00000158
0xf73c44f8ba45251b01fac265c80666f6dbb79f10,0.289877,0.00000033
0xd4c1730c21090d9b5aa79fb979ef12e6f601a9fb,0.184654,0.00000021
0xe3e5fa7576421d1acd887566423c4d838b8ed12b,0.000765,0.00000000
0x5c871543f9bf6293214b37e5c198cf9a0a788384,0.008778,0.00000001
0xaf2f799064b5da6b30fd618dc0a9d09ea01c6e03,1.844524,0.00000210
0x82f7a592c3d8a46403d37c2f1ddea0c2b815ca45,0.277249,0.00000032
0x64c5d5bd8bb5a78af681afd526091ca6f76d55d1,0.277245,0.00000032
0xcbe0ac124c657db881ee6d9a656a6a56bcb4558b,0.277238,0.00000032
0x52d3a7936e939ee5467ef5c683ca8e335e8bbb13,0.277242,0.00000032
0xa9c1a46320c648b452a797e9e23727ab6c2e9945,0.277232,0.00000032
0x0e770ffe38c3f9ac1643b33c16b9d1cf7760f6fa,0.277235,0.00000032
0xc480abab3b49b5905ba6325412cb752fbec8b06d,0.267968,0.00000031
0xb112040ef885ec5f0fef4811d8d00864ef7180fe,0.301483,0.00000034
0xfe75836619a46618a603d1f8b81e9b33551a8955,0.283271,0.00000032
0x9dd6c2cdd86b507e7ee1ae605ad034ebc1c726af,0.275613,0.00000031
0x32ceb7ffc5e01be39dbd6439133b338d371ffb49,0.275613,0.00000031
0xb482307b69f9e6800d3701b681ee78604a0be80e,0.304836,0.00000035
0x5d86d5b9a7975dd497680133d76956875e7e25fe,0.183865,0.00000021
0x84177e0ce3bd3fbbe429d4357212119f575dbe5c,0.313694,0.00000036
0x05ffe46777f5c5bbfed7467f2ce8eeddc6b9636f,0.183948,0.00000021
0x7ec89408ebe6e9b79c956c7713c38a765b97f5c0,0.805345,0.00000092
0xa8b64347b0f9dcddda307f3d1cfefe4d38ad813a,0.294651,0.00000034
0xbfa4096804ca113bd28aa8626b249de1af6e6c31,0.284519,0.00000032
0xfc729be82fa7047e44d803ee8edd741260c50906,0.299171,0.00000034
0x99c7b0240a101a610457b470d2d01579a8884878,0.367717,0.00000042
0xb8e134b0c9b82914042e03e1b8a07dd0b912bb98,7.338737,0.00000836
0x9577ab28385c0eb178d0c6eadcf9e80ccb214139,0.293660,0.00000033
0xb00a772c4b11e0ac1793e4b2dfd288536138f495,0.312991,0.00000036
0x8c15ef9bb411b82d2d54ae4038ccf7b398c29b5b,0.295375,0.00000034
0xd10381732869f95c7db5c52e1844fd6e7081f506,0.917647,0.00000105
0x47b59e5889fc14febe2e4e78d18fdbaec64cb250,0.299001,0.00000034
0x56960d9171c8a94713c47a594ae17bfcd3ff8e49,0.919983,0.00000105
0x10739fa2e81a026febf668324cbec79254234728,0.275858,0.00000031
0xf8e1f0638f861da3d31b5429eaba2b0bfb43d803,0.458789,0.00000052
0x10221c742d16a14ddf803ba2ac3ee3b739e85cbb,0.298479,0.00000034
0x0efff84da51e34c75f36ffa2f1369ea17e99939e,0.918347,0.00000105
0x7b901d646f2f9dd43f685056ef51c6f3c84088f2,0.305989,0.00000035
0x97eaaf8bc3dbe6599bb577cce83479383e7729aa,0.276512,0.00000031
0xff1ba64e7ff0b261a110e0da55a4545cfe080220,0.283026,0.00000032
0x434325a83fe19be2d5025e3d20e1bbcde6d09f0f,0.306730,0.00000035
0xab1dd643805a0c4c744d51b2785407ef531bd4db,1.473667,0.00000168
0x38a8194dfc7e001805c89fe345f55be635f023ac,0.276302,0.00000031
0xaa3db2091e2a156384ade2378ef76d3a3c3acb8e,0.284409,0.00000032
0x34e6afc3d6911cf1b911275f6a631044de8ae334,0.298897,0.00000034
0x6ee9f8ef325d0a22a575556f36856d8d465ecc3e,0.301122,0.00000034
0xd729f1ddce81bfa67a8de2940099e0b9536713b4,0.092208,0.00000011
0x32d8500fff67dcb070a632dd28d58bf69622b123,0.092371,0.00000011
0x96413c8916e6899ca4fd7a557e706b4564710d5c,0.271695,0.00000031
0x59ce53a97cd8d599f67ca7650c7be815695f9fa4,0.286649,0.00000033
0xb59b675cea12dbbf6d93d6f038d15909ad89dded,0.309612,0.00000035
0x411ceef08943e4a6155622291be4e121c0918cf1,0.278949,0.00000032
0x439b2badc9e94f1a8f5cf2d12f30229ef50a9bc3,0.278957,0.00000032
0xe987878e55b51d67a76d1ad812ccb700eccda5c7,0.278942,0.00000032
0xe2809d1428daa8358f7f404a68e976fa3131d007,0.278945,0.00000032
0xaeb92f0d35b5ad6f739eb308cea9e9f18a9dcdee,0.278956,0.00000032
0x34f6c4e93e14957e89da6cf8b5ed960536390847,0.278952,0.00000032
0x55c3e5aca1ea88ba0fc467777f5be07ef699e477,0.464568,0.00000053
0xccc93c66c6e80bf3d68bc63f546cbb42ab4895d6,0.288037,0.00000033
0x9d9e2dacbd3db8973ad5873e55538cdf5bdd93da,0.268184,0.00000031
0x7536cd71ddbdd5f07d36f7269cac31882cb5bcaa,0.336873,0.00000038
0x99be096885360273182b6e9b4faf473fb22ea482,0.064844,0.00000007
0xd7b26011e6eb5857a6251da1f77e9f3d8aac4489,0.273245,0.00000031
0xbc8a85967d09c7d4770c30613785cdf7c418ff06,0.273217,0.00000031
0xe0c3e73eba365224d73052b902e89070964b8872,0.305778,0.00000035
0x16d86cd0bd33f258f7f00434f277568fb6be9ebe,0.289172,0.00000033
0xb235213d9471d907fc1e5e3ab1aae04bf90e14d2,0.297519,0.00000034
0x4e688fdc2d4971f2d646e6e04e00cb57909c8d6b,0.310508,0.00000035
0x94b1268d0614cf8162e20a6c67bdc041891741ec,0.371639,0.00000042
0xbcabd0d0e8a0094667483e9912a9dade4938f758,0.325428,0.00000037
0x68a01040419fda9f27ec668b83106f7cfef0706e,0.092228,0.00000011
0xe11774e7619e1047ae831baabb8440cdfbe7dc4c,0.325388,0.00000037
0xde28b1411cbf1b739a85c54ef4aebcb31b66c2bf,0.557813,0.00000064
0x354809401dbfef365ab228ab07bf9623801b5698,1.009342,0.00000115
0x711556d67553da3584a6337ad088ee5f3711fc25,0.289065,0.00000033
0x9e251b54de337cf87680564482c8898066c25f71,0.321009,0.00000037
0x95333d60eb71f78d471caa66eda5f6b23d7527a5,0.278829,0.00000032
0xc5fae582901575bf9c317bd9da4d888923bc7809,0.321470,0.00000037
0x9e9a7425b73b2ef54572834e21630b5886bfd510,0.272965,0.00000031
0x4e0dfbb78d16036581031d4ab8364f06c2204958,0.321003,0.00000037
0x7456ba364c7caf398dd8cbf5a246e4fc5f86c9b8,0.307875,0.00000035
0x281eb9c493eac0bd82069cf06b4692037cb48e86,1.611160,0.00000184
0x737456901a640a0266af3514d52a8cc6a95a3d6e,0.284864,0.00000032
0x41e260e8f07615418968c5fc7d10e277cf7eab56,0.288543,0.00000033
0xc4a4e6662a0e949729d2c46e4e8a87447848d77c,0.275377,0.00000031
0xc753ee92f79a601cd1958bcc4a620bb87d24f0c2,0.308589,0.00000035
0x0b1291df242cf6b10da5ec08ebe3e080fcb36f81,0.268297,0.00000031
0xda3bc798b4cdbf5479b7dced0100af127150e2d3,0.308527,0.00000035
0xcaf7af5176e2c643ff2a4b0c3dbd42192fa63404,0.266002,0.00000030
0x341ab25875b46edaa14eda620910206cbb38fdf6,0.303127,0.00000035
0xcba485d00d214f75adee6f4233676c2ccafa903e,0.266574,0.00000030
0x5949aec4b2b9473fec6d927cf809c3cdfa92a1d0,0.274794,0.00000031
0x7b4f035680de4c7fc1ae1c54b4404f5ee8eec947,1.332746,0.00000152
0x16240692379e1266fd276cb0268a24afe3e83337,0.276512,0.00000031
0x03654a85ce3f7c875242117ab783bc8b00f1e15a,0.284384,0.00000032
0x04ca2c5365d58e27ee9c877d552de7a54e1f94d0,1.374140,0.00000157
0xc1a23c405c8a404fe3f2b8c7a89afd9acfa9d8ab,0.368491,0.00000042
0x5709dd3ca081224e3640fd6ccb885f0d0d8483c3,0.276472,0.00000031
0x24278e51d921f85008eb0b93f188b1ac31124da6,0.276469,0.00000031
0xa2a953589a3a7f76d5ebe0e85c681d319315f4b5,0.276466,0.00000031
0xd673cd5345095283f7e28e79caae0227c095b93e,0.276462,0.00000031
0xde7513405db6a8ee7907bc41818103f41067efdc,0.276476,0.00000031
0xe6c4524da19365ad521ff6dd55840dc518a3d846,0.276479,0.00000031
0x7c059d56ccd09fb21170b003e6faee98aae0b96f,0.276483,0.00000031
0xae37d54e45d67ca9c8e11b95a13090504fbeba92,0.276459,0.00000031
0x39221088e7b2931824aa29e1a84d087f5d5af469,0.294959,0.00000034
0x57173a45914c9e0fced7ac223905d9691986fd38,0.276255,0.00000031
0x85e4298827610e1e45998b9004258a54bd95f9b3,0.276187,0.00000031
0x8ad4648a744585eedc83bbae09f6dcc4e6ccb45c,0.276180,0.00000031
0x1b2c5163b6be572e33c57f4240f568b47a33e5a7,0.276183,0.00000031
0x3aceedb8a179e514f4f691e74759923524f3520d,0.276173,0.00000031
0xc6f2a064cf7daabbc4c3e56d192fc7aa2ac97be6,0.276170,0.00000031
0xf6f6c14ad8d06212deb09a5f9b73eeeacd86d53f,0.276190,0.00000031
0x746237d9d840f0dd54a996564b5051eb2ac7075f,0.276176,0.00000031
0x518730de09a2b81e92c309953e3d163385d9c510,0.276166,0.00000031
0x9a3bfb28df85e7f1075a29aab23d3e140559c89c,0.294510,0.00000034
0x181dbad0dc6d1f04b15a513e5e8823cce3f65bc4,0.276224,0.00000031
0x973e16079998d590c3108b12bf506e2218fc363b,0.276175,0.00000031
0x1f4236f078a2ff7b8882018e6bce593b82afd39a,0.275622,0.00000031
0x7f48f9189f5d5e86b76e14ed328848db0d30c028,0.276182,0.00000031
0x2d684bc000893839c5f5315bd3866008d94a368d,0.275605,0.00000031
0xccd1df51511e9ba03e58a08984e9a8fbdee92282,0.276179,0.00000031
0x6011718975aca97385bb5c1f9ba21aa651718c0d,0.276192,0.00000031
0xd4b6cd88dd3b8ee5156bb0abfb90f2ccd8ef7e8e,0.276215,0.00000031
0xb8a25a9a6392fbf8bf79b9356e82a3fda91d6c4a,0.276172,0.00000031
0x140bebc43e130c4bc8ad2fa0e98f32b1b8132d51,0.276221,0.00000031
0x9e5957daac09cef43fb286cd187bd9e0718dfcc2,0.276195,0.00000031
0xd1c3ff3808ab2183617197ac7b8afdbc3ad33d14,0.276202,0.00000031
0xd8ac6fecc808d84bd30c2ef8bf12742158859164,0.276186,0.00000031
0x7236b0ec6b0d51108d4757ed3253b131c8e24c7a,0.276212,0.00000031
0xd63b3b31ecc39c5e3a44c7c635bb7e4c25f60d53,0.275632,0.00000031
0x9fa3e53f274a913104aba732aa096180adb6b77e,0.276218,0.00000031
0x5f52ef9ad287dc6ef69ccf7c901fdff19378e3b4,0.276228,0.00000031
0x644a63773b237d3654c090e2ae8830d303a58899,0.276189,0.00000031
0x3bf4c1a98b6c073963a9d38279aa9345d0bae278,0.276205,0.00000031
0x90e9d69ec1d30337723600c1231a2eb69edbdaf6,0.285084,0.00000032
0x9d9225b3663a0673853a2892f3ae9598bc55800f,0.275945,0.00000031
0x753def9350ca62d824927aa7df28f4b92d26cdb2,0.275968,0.00000031
0x38936fd5e6ac2aa3051776cd0b28a56fe0c8feaf,0.275951,0.00000031
0x20e0990a95788ca49f2993f42f0d1d15b4190ffc,0.275957,0.00000031
0x4733581ef9127ed0bd4b501920c287b75f11ee09,0.275964,0.00000031
0x4aa2e45682fd7ff1cee6da037f7b3c0087440074,0.091963,0.00000010
0x04cca4d1e3882cb867b510b0400179d2a99e3db4,0.275948,0.00000031
0xf914f51482ffe3afd2abf11e862177636f8b19cf,0.275955,0.00000031
0x07a990916b882af0013ec4409ae321f351469097,0.275961,0.00000031
0x9f7e883f7e288bfbc0a0d5606dae00a86d8e3d5f,0.091955,0.00000010
0xedfcc98fcc63c8f1c78de834889523ecfa276c75,0.275305,0.00000031
0x535e44e6ecb1267003eec0d7795ba79aaa66a5bf,0.275299,0.00000031
0x4e2832fe97525a41271fa4e1b46169bba51f2489,0.275309,0.00000031
0xbb4ecbc5720a1f23fdce6b11e4aeb96ec836c989,0.275312,0.00000031
0x715765c40d7f9c7e0ae5cfb50c51cf80f1d41491,0.275322,0.00000031
0x7a960bd6bdc2fa4716d4a4fead5456ce98abc180,0.275319,0.00000031
0xeaff663afb2827d805b3848614b604a11e3bc431,0.275315,0.00000031
0x17260e33e77f0cd69e3f24ecc7ce0224291b2e4c,0.275302,0.00000031
0xa55c849e1197a9ba7c5d78f2f797a7dfc09a94f8,0.285055,0.00000032
0x7b8b8f7725417a9d02d03fd4b13cfb0e7c7504da,0.276513,0.00000031
0x1f8fe2dce6a15c0ab852df721a7b342d3c270f7c,0.276517,0.00000031
0x968106961dd538409bfb46e94ce08854623269f6,0.276503,0.00000031
0xc5fc4469cb52bb7ad50ad34f4d9503f55f85945d,0.276520,0.00000031
0x00f997a9b8d20d9cce37bd1b98cb9873181b7a75,0.276507,0.00000031
0x41843bb6fdbc9de982479d56b4fa26041a7d3759,0.276500,0.00000031
0x05b3518959d445450da3f593f631b5a16d5711af,0.276497,0.00000031
0x3a8ed823d948c727fe4c1e780517ad75d5fcacfc,0.276510,0.00000031
0x7b3828ac5968a427771a39d6cad696fa34456fe2,0.276508,0.00000031
0xa0b25606f05e793af8045143fb8208686d326951,0.276535,0.00000031
0xdd5ef34f05e2a924f2bb6de4be4d39f787211d20,0.276525,0.00000031
0xc06290e8623f734706f34af2c48070f9f5eb071a,0.276546,0.00000031
0x9d4f5c0273a9a10f91786cae936c2b8de1a660da,0.276505,0.00000031
0xe1c041df8fc2a789adf09209972398aa27018af4,0.276542,0.00000031
0xb923c8b2858325f314f8aa3672640a2eb3aab674,0.276532,0.00000031
0xb3b7ed559e602340dc98a1b2cff5392bf3838974,0.276679,0.00000032
0x272df4b43e25ceeb4d45f54abf7f27f8a17798f9,0.276522,0.00000031
0xa17534c2adeb562b4411d0e1809894261c106015,0.276684,0.00000032
0x035079f5885bb1c978407e6a716d7414de4703a5,0.276515,0.00000031
0x879145becf888533ae7aaa2bd0e3d111cd9d46ab,0.276512,0.00000031
0xc34bb3648f0f959c78045ddb7711f7c7487dc542,0.276529,0.00000031
0x5ebb10cdb589efc7bd7e75251d30c5812ae7ea78,0.276518,0.00000031
0x8705ad403d0b8e62821571c9abb2d5afa5c0eb84,0.276539,0.00000031
0x3be41dce653bfb2dca618681df3cc45f5a820104,0.276669,0.00000032
0xd07282273fc7b15c2784842824e3f2a23a21492f,0.276674,0.00000032
0x65cb25a95caf57e885f22244f53d01b6e8d234b8,0.276501,0.00000031
0xc9aafda310a81e1eb656fd9d8b2bccb7a71c3452,0.276689,0.00000032
0x3e82f9c2ec9d45d56ed9fc95347f13f4a671b0cd,0.276549,0.00000031
0x0a619c499533151e07856c3b1955ae91de547646,0.110209,0.00000013
0xc238124539df744d84f2e2bc4907b8691fdd98d1,0.092039,0.00000010
0x19bce642bc41adf39288485ab266cddf0ee44e33,0.276394,0.00000031
0x87598864417f98e31e7d2d0788290a27532b7e76,0.092042,0.00000010
0xfebe9b1ec0789e3c6a4400e188949f735320c265,0.092041,0.00000010
0x4f87fbb701a50e92c5e00378131c2a48c8c38b9a,0.091954,0.00000010
0xf41927de2c1ab4e9517f61ec198838ce1b0e1fec,0.092038,0.00000010
0x6c416fd9a2776229be2476aeea544ba20ea72f73,0.092039,0.00000010
0x0585ee7ef3920f443a4c253d60e1c0611bbd0f42,0.092039,0.00000010
0xf6568f759ae91e333daeeccd54b6ba3ec6b00a76,0.137896,0.00000016
0xb2b9e113bdfae8c2576267fd8bbb222f7660b75a,0.276864,0.00000032
0x97082581741285128e184d9927b22638b454486a,0.276200,0.00000031
0x51b11cb68760ad5da3074f6a349382c3ae72cc7c,0.276197,0.00000031
0x5e5da2c6e56081fa6457a1c1c36423c34a39e52e,0.276198,0.00000031
0x014daa2e7633104bd4339d4061a2815c220157b3,0.276180,0.00000031
0xcd905b5174de5f0ea3359bc3523695e4ab722f37,0.276173,0.00000031
0x8c3b2b886fc843fdb8c607456cf96ea41c9c2e7f,0.276407,0.00000031
0xd176549c9422d6734c0f3efce9b1948eae6d3237,0.276385,0.00000031
0x0fc7b73991c4e99f5a25860734fd52f9021f3df8,0.276207,0.00000031
0x85cbe09e20f28b79c4275895ce176291bf8e7ddc,0.276176,0.00000031
0x7ae5cce452125c520797a91b0c292de53bcad227,0.276210,0.00000031
0x632fca3d364c011175cab10a5f108b8aca184144,0.276193,0.00000031
0xdb04073c5922dd6b8c8108e2da5d2c2aae0f985b,0.276190,0.00000031
0xfef606026c21cf2f8b0f57aace86f3d601cff04d,0.276214,0.00000031
0x110599c5db188971b9de6e4979a5fa2611c14a8c,0.276402,0.00000031
0x44f935ea752075077f70e73942a714c3523f0448,0.276397,0.00000031
0x37ee4dfd8f8f9253e61eced82c371e2796d17c46,0.276183,0.00000031
0xed23025ae6b18ea506291753a288202a9bc5e159,0.276170,0.00000031
0xf8aefb0195ab2e36c0afaa8abb665dbe9c45519b,0.322756,0.00000037
0x1548722bd05365e5c64ecd0aa20354e0f0e9264e,0.276199,0.00000031
0xe38116d8e96e6c0215be3d0523323c351a5e0e09,0.276201,0.00000031
0xdb19d72ea88245d7193d6c562b80aa8bd56e864e,0.276184,0.00000031
0xc3bb3449e734591304e47a0a61b4f4b452d57957,0.092106,0.00000010
0x7b42f47c64580c9d3479a80f36e99845a941039c,0.053774,0.00000006
0xc5d08b5b0f255d495db593ba2e69062ced1caacc,0.277187,0.00000032
0xf05d52b2101e03a65f14be03a67526aa39904074,0.110692,0.00000013
0xd2516f9e3b1fce715e84aa3cff70cdf9fb413b28,0.092112,0.00000010
0xf6ac26efa0f78c54b85049fbf6682bc03e21b9e1,0.322646,0.00000037
0xc01dde207a84c71149cde8b3657c5535c208aa20,0.922775,0.00000105
0x3bf5248bbcdec27109f1f79231523a269e1ba1a9,0.276685,0.00000032
0xd04657fd2a6f6ff7ad0cbe607d3f0f4ac61dbd92,0.276671,0.00000032
0x8b330bf9baddb5ecd397df37aca22859b75117d4,0.268833,0.00000031
0x8fedc8696fae4cb8d3ae83a95999fc2ca33b6679,0.277065,0.00000032
0xbef0dfc93954103e9c9a8c92d3c3e044044b3f4e,0.277088,0.00000032
0x6bd3196ad1b7b7e0bee52e3a300ffd0720ec2a6c,0.277135,0.00000032
0x50c28bf84b22cad296a7ae8af6c3e9af74e9e6eb,0.277055,0.00000032
0x7c70686088221ee68d2d66bf6667105fbb01908c,0.323294,0.00000037
0x09415a134b98581ffe650878f91672db3a20c153,0.277067,0.00000032
0x7eab5178ac1c253785c16ad4df064fdd59fa4f55,0.268771,0.00000031
0x292bab00ac6cf115d7563b08c8f833cd9ce7a1b6,0.277056,0.00000032
0xab3637b28543f53dc97eae2e0b39433261b3d0ec,0.277104,0.00000032
0xa1335a00526f17349efe9ea8bd7985411e2639e9,0.322523,0.00000037
0x41b6c97325df4ff909775d3c7443ac70e61ef9c2,0.277091,0.00000032
0x0947f0ce4e49f3b1725fc4c5f8e8f37e6d3050cd,0.402073,0.00000046
0xd4466505130e80e366bf7bd913a305d2d5e95356,0.277092,0.00000032
0x69d942eee53e0c46b944b420e73e315471ff5beb,0.287160,0.00000033
0x96a4e8e93f2e4ac4ec9722e5310403c794edd32f,0.002688,0.00000000
0xb3a4e3781a2f0c232d17778aecac5ae298407ca3,0.290708,0.00000033
0xdb5bd0d93565556119c0e1b755e03fc0fa4b1c38,0.290748,0.00000033
0x111c7604ca08c429f250378425073e7b4d69406a,1.343647,0.00000153
0xa7786518867f3090e8c797a40275289059fd3033,0.295402,0.00000034
0x4202b91d1f96f7d4ead1a455ee78d6f7d10e575c,0.081270,0.00000009
0xa9a02460031b6834ec0d9ce554240182fcde0efe,0.295479,0.00000034
0xf3667de7a9ef571425b92d3ce495fc7441cda5ec,0.304626,0.00000035
0x17acffcd12926b2b696b3e259f75bb3b24e83c21,0.268730,0.00000031
0x4873cd2eb3f3bb42fa575f6a30891479c4fc69ff,0.295784,0.00000034
0x4c913a5ec5668599e9151aa2efa2c36145de4fc7,0.277545,0.00000032
0x456c8cb54628b60fc3e5a50504cf31eea761c000,0.309017,0.00000035
0xd8768034ffc9e839b861113fd27330951dc2a7e8,0.138447,0.00000016
0x2915b5688e3c946a50bbf9f1c3eb8774a847737c,0.277921,0.00000032
0x5ae9495ece907b3033316ee88205ecbb9f84ca56,0.268701,0.00000031
0x1280cd4545caaad64bb86a889e577ca9e9b49ac1,0.924356,0.00000105
0x634ab57c4bada68888afd1d8f8bcc4c2247987a5,0.041306,0.00000005
0x78422bbbdd23a11ffc322570b5a3703f892d23fc,0.277343,0.00000032
0xbc4377ec519703f00ee874330369f42fb8283d07,0.324853,0.00000037
0xbec1d3bacf444b042fed8578a87e7d44d1aa77a3,0.332270,0.00000038
0xb8b07e480d4926a9ef87711a96b64c86154fa5c9,0.297001,0.00000034
0x1e65847c71da9334889aa443f2082051d413fa46,0.371290,0.00000042
0x0e698f2a8b01df458d17f2fc5c3cb48708dfe1cf,0.277950,0.00000032
0x027b40a6aa141ff6ee587985ec391d77a2ffce09,0.092911,0.00000011
0xe7f0d4da03e8ec93798c0cc2d5fc6b5416d4e0f8,0.297512,0.00000034
0x080a6f460492b152096c2f0294d6d72523e33865,0.297604,0.00000034
0xcd0042a9331854abd993eb76ba42d8076b954947,0.464372,0.00000053
0xaf41a01d473970e3f6c61feafb900ced18f793e4,0.027783,0.00000003
0xe9c4dcc3d0a03897a69c302fde459e474f819689,0.268597,0.00000031
0xfc71f667a63460683f0fa403353df0bd431f221e,0.368220,0.00000042
0x01e268770fac487105ffe6edf060514b17bab9d0,0.268571,0.00000031
0xb69a35f7362306661a59260265d42bff35976815,0.279441,0.00000032
0x22c67b1f58af3cfff7b8d5ab0e9c5274ac83f26f,0.271249,0.00000031
0x38deb6655a3d03908a27bb40dabf830a06441773,0.279116,0.00000032
0x24e97abb009e4b037f82f7dd700b1b994a7ee6d7,0.185936,0.00000021
0x6e5945ef7c57f68e1e4d4b01362340ab16a510eb,0.268546,0.00000031
0xfb0db2d80dea985f0dc216e5d1ab132490f7a5a9,0.279090,0.00000032
0xb69eb79c60433d00cef2c4b3010f2c5b5aebbcd4,0.279090,0.00000032
0x11db8f7409889214fe901ad941cdcf930a45e141,0.279083,0.00000032
0x0877dda2b72a26195ff0a6ae788cb0c6a3eb34df,0.417933,0.00000048
0xa2a024720cec2881f7b27c1efa443f215cc4bf3c,0.092858,0.00000011
0x5a63c1b1e6e208d1138c574626c7f53a53a13e40,0.268525,0.00000031
0x4cefdabb57b46daf2dee3344ad9317c2d8dbebcc,0.046365,0.00000005
0xc1d15fdbe0787c309b323bbe3a0d8b2a38dadbb7,0.268492,0.00000031
0xb0e79a9b562651e102f0c10ab334cc219c3dcf09,0.268497,0.00000031
0xf5623cef832f5d589bcc87491177a1691e189382,0.268495,0.00000031
0x801c512fee373e570fe4b3e7416e6a1d8d1919f5,0.268491,0.00000031
0xe4c99a99fce537f967cb57a739d60596cf667740,0.277892,0.00000032
0xd0e541bb6d3fa7697716508b6b169b79ed828487,0.276521,0.00000031
0xa8f2a46ed26839441180ccc6c99f575a9352e518,0.268406,0.00000031
0xaf9d5d94bb6cf2bd3df923595ae0410c3aeed046,0.268403,0.00000031
0xbdf205d2ae26824952dd850ba860a588d75e45af,0.268397,0.00000031
0x000ff14e62803a62a2c9a5683b97fbf277beff8d,0.268400,0.00000031
0xfa3c97dcbff5339295428c217ef4e172413baef6,0.268399,0.00000031
0x5f8214aae70bf560fce48239aa1edeef8010f10a,0.278407,0.00000032
0x88d2199a9bf8270ff84b5551d02890eaf1bb20fb,0.268355,0.00000031
0xf64a28e81a250fb74e60313ab6c80cbe5b8d7141,0.268342,0.00000031
